cod_ibge;msau39;msau3911;msau3912;msau3913;msau3914;msau3915;msau3916;msau3917;msau3918;mppm01;mppm11;mppm13;mppm20;mppm23
1200708;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
1200807;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Sim;Sim;Não;Sim
1300029;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1300060;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1300086;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1300102;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Não;Sim;Não;Sim
1300144;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1300201;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim
1300300;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
1300409;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1300508;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1300607;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
1300680;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1300706;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não
1300805;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
1300839;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
1300904;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Sim
1301001;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1301100;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Sim;Sim
1301159;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
1301209;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Sim;Não;Sim
1301308;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1301407;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Sim
1301506;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Sim
1301605;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
1301654;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
1301704;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Sim;Sim;Sim
1301803;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1301852;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
1301902;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
1301951;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Sim;Não;Não;Não
1302009;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1302108;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1302207;Sim;Sim;Não;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
1302306;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1302405;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1302504;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Sim;Sim
1302553;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim
1302603;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim
1302702;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;Sim
1302801;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1302900;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1303007;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim
1303106;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Sim
1303205;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1303304;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
1303403;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Sim
1303502;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1303536;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim
1303569;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim
1303601;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Sim;Sim;Não;Não;Sim
1303700;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
1303809;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Sim;Não;Não
1303908;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1303957;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1304005;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1304062;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
1304104;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1304203;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
1304237;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
1304260;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1304302;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1304401;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1400027;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
1400050;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1400100;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Sim
1400159;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;Não
1400175;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1400209;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1400233;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
1400282;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim
1400308;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1400407;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
1400456;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1400472;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não
1400506;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1400605;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1400704;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1500107;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Sim
1500131;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não
1500206;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1500305;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Sim
1500347;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1500404;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
1500503;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1500602;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Sim;Sim
1500701;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não
1500800;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Sim
1500859;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1500909;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não
1500958;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1501006;Sim;Sim;Não;Não;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1501105;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Sim;Não;Não
1501204;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
1501253;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não
1501303;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
1501402;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Sim;Sim;Sim;Sim;Sim
1501451;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1501501;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1501576;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1501600;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
1501709;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
1501725;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1501758;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1501782;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1501808;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
1501907;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
1501956;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
1502004;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim
1502103;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
1502152;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não
1502202;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Sim
1502301;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
1502400;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Sim
1502509;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não
1502608;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Não;Sim;Não;Sim
1502707;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
1502756;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
1502764;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
1502772;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1502806;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1502855;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim
1502939;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não
1502954;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim
1503002;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1503044;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1503077;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
1503093;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não
1503200;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
1503309;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
1503408;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
1503457;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
1503507;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
1503705;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
1503754;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
1503804;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Sim
1503903;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Sim;Não;Não
1504000;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1504059;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1504109;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1504208;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim
1504307;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
1504406;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1504422;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Sim
1504455;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
1504505;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1504604;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
1504703;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
1504802;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
1504901;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
1504950;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não
1504976;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1505007;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1505031;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1505064;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
1505106;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;Sim
1505205;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim
1505304;Sim;Não;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1505403;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não
1505437;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não
1505486;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não
1505494;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;Não
1505502;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Sim
1505536;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Sim;Sim
1505551;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim
1505601;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não
1505635;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1505650;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1505700;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Sim
1505809;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1505908;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1506005;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1506104;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1506112;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1506138;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim
1506161;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1506187;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
1506195;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1506203;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim
1506302;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
1506351;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não
1506401;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1506500;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1506559;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Sim
1506583;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1506609;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1506708;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1506807;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim
1506906;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1507003;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
1507102;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1507151;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1507201;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1507300;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não
1507409;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
1507458;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Sim
1507466;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1507474;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Sim
1507508;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
1507607;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Sim;Não;Sim
1507706;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1507755;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1507805;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1507904;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
1507953;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim
1507961;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1507979;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1508001;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
1508035;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1508050;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1508084;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
1508100;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
1508159;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1508209;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1508308;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1508357;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1508407;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim
1600055;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Sim;Sim;Sim;Não;Sim
1600105;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Sim;Sim;Não;Sim
1600154;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Sim
1600204;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Sim
1600212;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Sim;Não;Não;Sim
1600238;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Sim;Não;Não;Sim
1600253;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1600279;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Sim;Não;Não;Sim
1600303;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Sim;Sim;Não;Sim
1600402;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Sim
1600501;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Sim;Sim;Não;Sim
1600535;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Sim;Não;Não;Não;Sim
1600550;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Sim;Não;Não;Sim
1600600;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;Sim;Não;Sim
1600709;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Sim;Não;Não;Sim
1600808;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Sim;Não;Não;Sim
1700251;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
1700301;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
1700350;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1700400;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1700707;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
1701002;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1701051;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1701101;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1701309;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Sim;Não;Não
1701903;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Não
1702000;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1702109;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Sim
1702158;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Sim;Não;Não
1702208;Sim;Não;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim
1702307;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1702406;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim
1702554;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Sim
1702703;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não
1702901;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não
1703008;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não
1703057;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1703107;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1703206;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1703305;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
1703602;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
1703701;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Não;Não;Não
1703800;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1703842;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
1703867;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
1703883;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não
